data;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s)
19/02/2020;1700;0;3067.2;31.4;59;2.9
19/02/2020;1800;0;2549.6;31.3;63;2.5
19/02/2020;1900;0;1423.7;30.8;64;2.1
19/02/2020;2000;0;1023.8;30.6;63;2
19/02/2020;2100;0;279.6;29.3;70;.8
19/02/2020;2200;0;.2;28.3;75;1
19/02/2020;2300;0;0;25.6;80;3
20/02/2020;0;0;0;24.6;86;3.6
20/02/2020;100;0;0;24;90;2.2
20/02/2020;200;0;0;23.7;91;1.4
20/02/2020;300;0;0;23.6;91;.8
20/02/2020;400;0;0;23.7;92;.7
20/02/2020;500;0;0;23.5;94;1
20/02/2020;600;0;0;23.4;94;1.3
20/02/2020;700;0;0;23.4;95;.8
20/02/2020;800;0;0;23.2;96;1
20/02/2020;900;0;2.4;23.3;96;1
20/02/2020;1000;0;166.7;23.8;96;1
20/02/2020;1100;0;822.8;25.8;85;2.1
20/02/2020;1200;0;994.8;26.2;82;2.6
20/02/2020;1300;0;1292.8;27.7;71;4.6
20/02/2020;1400;0;2892;29.6;63;4.7
20/02/2020;1500;0;3189.5;29.3;64;3.4
20/02/2020;1600;0;2018.3;29.1;66;3.4
20/02/2020;1700;0;933.2;28.6;68;2
20/02/2020;1800;0;974.6;29;67;1.8
20/02/2020;1900;0;975.4;29.3;67;1.4
20/02/2020;2000;0;759.7;29;68;1.1
20/02/2020;2100;0;182.7;28.1;72;.7
20/02/2020;2200;0;.3;27.2;79;.7
20/02/2020;2300;0;0;26;88;1
21/02/2020;0;0;0;25.8;88;1.2
21/02/2020;100;0;0;25;84;2.5
21/02/2020;200;0;0;24.6;87;1.7
21/02/2020;300;0;0;24.2;85;1.2
21/02/2020;400;0;0;23.9;86;1
21/02/2020;500;0;0;23.8;88;1.3
21/02/2020;600;0;0;23.4;92;1.2
21/02/2020;700;0;0;23.4;93;1.5
21/02/2020;800;0;0;23.4;94;1.3
21/02/2020;900;0;.3;23.2;95;.9
21/02/2020;1000;0;52.9;23.3;95;1
21/02/2020;1100;0;263.1;23.8;93;1.5
21/02/2020;1200;0;443.3;24.4;89;1.2
21/02/2020;1300;0;996.6;25.8;82;1.1
21/02/2020;1400;0;1096.7;26.4;79;1.1
21/02/2020;1500;0;1273.2;26.7;77;.8
21/02/2020;1600;0;2219.1;29;72;1.5
21/02/2020;1700;0;2615.4;28.7;70;1.4
21/02/2020;1800;0;2134.5;29.5;69;1.2
21/02/2020;1900;0;1313.2;29.8;69;1.5
21/02/2020;2000;0;630.8;28.3;75;1.5
21/02/2020;2100;0;173.9;27.4;80;.9
21/02/2020;2200;0;.2;26.6;83;.3
21/02/2020;2300;0;0;26.5;85;.8
22/02/2020;0;0;0;26.3;88;.7
22/02/2020;100;0;0;26;91;.8
22/02/2020;200;0;0;25.6;92;.8
22/02/2020;300;0;0;25.6;92;.5
22/02/2020;400;0;0;25.5;91;1
22/02/2020;500;0;0;25.1;93;.7
22/02/2020;600;.2;0;24;92;1.5
22/02/2020;700;0;.5;23.2;89;3
22/02/2020;800;.2;.9;22;94;2.3
22/02/2020;900;.2;3;21.7;95;1.4
22/02/2020;1000;0;401.8;23.2;88;1.5
22/02/2020;1100;0;1234.5;25.5;78;2.5
22/02/2020;1200;0;1780.5;27.2;75;1.2
22/02/2020;1300;0;2319.8;27.5;77;1.6
22/02/2020;1400;0;1867.1;28.3;73;1.7
22/02/2020;1500;0;1827.8;29;70;1
22/02/2020;1600;22.6;653;25;94;1.1
22/02/2020;1700;0;1073.8;26;88;1.5
22/02/2020;1800;.2;1037;27.3;85;1.1
22/02/2020;1900;0;1371.7;28.5;78;1.3
22/02/2020;2000;0;471.4;27.7;84;1.5
22/02/2020;2100;0;76.4;26.3;89;1.4
22/02/2020;2200;0;.7;25;91;1.4
22/02/2020;2300;0;0;24.8;90;1.6
23/02/2020;0;0;0;24.8;92;2.1
23/02/2020;100;0;0;24.5;95;1.9
23/02/2020;200;0;0;24.1;94;1.2
23/02/2020;300;0;0;23.7;92;1.5
23/02/2020;400;0;0;23.4;94;.7
23/02/2020;500;0;0;23.2;95;.2
23/02/2020;600;0;0;23.1;95;.3
23/02/2020;700;0;0;22.9;96;1
23/02/2020;800;0;.1;23;96;1.2
23/02/2020;900;0;2.9;22.9;96;1.4
23/02/2020;1000;0;255.5;23.8;94;1.4
23/02/2020;1100;0;831.7;25;89;2.3
23/02/2020;1200;0;1845.5;27.2;80;1.8
23/02/2020;1300;0;2506;29.2;73;2.6
23/02/2020;1400;0;3295.4;30.4;66;2.8
23/02/2020;1500;0;3527.5;31.4;64;2.6
23/02/2020;1600;0;3379.6;31.9;59;2.6
23/02/2020;1700;0;2959.6;33;56;2.5
23/02/2020;1800;0;2097.8;32.7;56;2.7
23/02/2020;1900;0;1545;32.4;58;1.9
23/02/2020;2000;0;1057.1;31.2;60;2.5
23/02/2020;2100;0;70.1;30.1;66;1.3
23/02/2020;2200;0;.2;29.1;72;1.5
23/02/2020;2300;0;0;28;73;1.8
24/02/2020;0;0;0;27;77;1
24/02/2020;100;0;0;26.3;85;.6
24/02/2020;200;0;0;25.8;86;.9
24/02/2020;300;0;0;25.5;85;.8
24/02/2020;400;0;0;24.6;92;.5
24/02/2020;500;0;0;24.7;93;.5
24/02/2020;600;0;0;24.8;91;.9
24/02/2020;700;0;0;24.4;94;1.2
24/02/2020;800;0;0;24.3;95;.8
24/02/2020;900;0;2.5;24.6;95;1.3
24/02/2020;1000;0;135.8;24.8;94;1.1
24/02/2020;1100;0;540.1;25.9;89;1.3
24/02/2020;1200;0;1263.6;27.4;80;2.7
24/02/2020;1300;0;2304.3;28.9;73;2.8
24/02/2020;1400;0;2852.5;30.3;69;2.8
24/02/2020;1500;0;3439.5;31.2;62;2.7
24/02/2020;1600;0;3177.8;31.9;59;3.3
24/02/2020;1700;0;3459;32.3;57;3.5
24/02/2020;1800;0;2939.3;32.7;55;3.7
24/02/2020;1900;0;2126;32.5;58;2.6
24/02/2020;2000;0;1566.9;31.8;59;2.6
24/02/2020;2100;0;244.6;27.8;79;3
24/02/2020;2200;0;.4;27;83;1.9
24/02/2020;2300;0;0;26;87;1.9
25/02/2020;0;0;0;25.7;88;1.2
25/02/2020;100;0;0;25.6;86;1.8
25/02/2020;200;0;0;25.1;89;1.9
25/02/2020;300;0;0;25.2;90;1.4
25/02/2020;400;.6;0;24.6;94;1.1
25/02/2020;500;0;.5;24.7;94;1.4
25/02/2020;600;0;.7;24.5;95;1.3
25/02/2020;700;0;0;24.7;95;1.3
25/02/2020;800;0;0;24.7;95;1
25/02/2020;900;0;6.9;24.7;95;.9
25/02/2020;1000;0;195;25.2;93;.7
25/02/2020;1100;0;437.2;26;90;1.1
25/02/2020;1200;0;1752.4;27.7;79;1.4
25/02/2020;1300;0;2169.2;29.1;72;2.7
25/02/2020;1400;0;2682.6;28.6;74;2.8
25/02/2020;1500;0;2967.5;30.4;68;2.8
25/02/2020;1600;0;3438.6;32.3;59;2.8
25/02/2020;1700;0;2745.9;30;72;2.7
25/02/2020;1800;0;1445;28;78;2.1
25/02/2020;1900;0;252.5;26.6;84;1.8
25/02/2020;2000;0;300.4;26.9;76;1.4
25/02/2020;2100;0;96.5;26.1;81;.8
25/02/2020;2200;0;0;25.6;86;1.9
25/02/2020;2300;0;0;25.3;86;1.2
26/02/2020;0;0;0;25;90;1
26/02/2020;100;0;0;24.6;94;1.8
26/02/2020;200;0;0;24.5;93;.9
26/02/2020;300;0;0;24.3;94;.8
26/02/2020;400;0;0;23.9;94;.8
26/02/2020;500;0;0;23.9;94;.8
26/02/2020;600;0;0;23.7;95;.5
26/02/2020;700;0;0;23.9;96;.6
26/02/2020;800;0;0;23.8;97;.3
26/02/2020;900;0;4.3;24;96;.5
26/02/2020;1000;0;320.3;24.5;94;1.2
26/02/2020;1100;0;577.8;25.1;91;1.6
26/02/2020;1200;0;1171.2;26.9;80;1.1
26/02/2020;1300;0;1305.1;27.5;81;1.9
26/02/2020;1400;0;2807.6;29.1;72;1.3
26/02/2020;1500;0;3286.3;31.3;64;1.4
26/02/2020;1600;0;3880.3;31.7;63;2
26/02/2020;1700;0;3182.5;33.2;56;1.5
26/02/2020;1800;0;2621.8;32.9;54;2.2
26/02/2020;1900;0;1420.9;31.2;62;2.9
26/02/2020;2000;0;1016.3;30.2;66;2.4
26/02/2020;2100;0;351;29.8;66;1.3
26/02/2020;2200;0;.7;28.9;72;1
26/02/2020;2300;0;0;27.6;80;2.2
27/02/2020;0;0;0;26.2;84;1.5
27/02/2020;100;0;0;25.9;80;1.7
27/02/2020;200;0;0;25.7;79;1.4
27/02/2020;300;0;0;25.3;82;1.5
27/02/2020;400;0;0;24.7;92;2.1
27/02/2020;500;0;0;24.6;91;1.7
27/02/2020;600;0;0;24.6;93;1.8
27/02/2020;700;0;0;24.5;94;1.2
27/02/2020;800;0;0;24.6;94;.8
27/02/2020;900;0;1.2;24.8;93;.8
27/02/2020;1000;0;87;25.1;91;.4
27/02/2020;1100;0;494;26.1;89;1.1
27/02/2020;1200;0;1559.5;27.5;81;2.1
27/02/2020;1300;0;2040.6;28.7;76;2.8
27/02/2020;1400;0;2794.2;30.3;67;2.3
27/02/2020;1500;0;3101.5;31.3;63;1.8
27/02/2020;1600;0;3136.8;32;60;2
27/02/2020;1700;0;2146.2;31.1;65;2.6
27/02/2020;1800;0;2904.4;33.1;56;2.3
27/02/2020;1900;1;1750.3;28.7;75;2.5
27/02/2020;2000;0;425.6;29;77;1.6
27/02/2020;2100;0;73.7;28.4;79;1.9
27/02/2020;2200;0;.3;27;83;2.2
27/02/2020;2300;0;0;25.9;85;3.3
28/02/2020;0;0;0;25.2;86;2.2
28/02/2020;100;0;0;24.9;89;1.4
28/02/2020;200;0;0;24.9;90;1.9
28/02/2020;300;0;0;24.7;92;2.4
28/02/2020;400;0;0;24.5;92;1.6
28/02/2020;500;0;0;24;95;.6
28/02/2020;600;0;0;24.1;96;.9
28/02/2020;700;0;0;24.3;93;.7
28/02/2020;800;0;0;24.4;92;.5
28/02/2020;900;0;4.1;24.2;95;.9
28/02/2020;1000;0;136.2;24.6;92;1.2
28/02/2020;1100;0;352.2;25.1;90;1.2
28/02/2020;1200;0;1199.3;26.7;82;1
28/02/2020;1300;0;1295.8;27.4;78;1.7
28/02/2020;1400;0;1870.9;28.6;70;1.9
28/02/2020;1500;0;2435;29.2;68;2.2
28/02/2020;1600;0;1405.3;28.2;73;2.1
28/02/2020;1700;0;2698;30.2;66;1.5
28/02/2020;1800;.6;2202.4;26.1;88;2.2
28/02/2020;1900;.2;215.3;25.2;91;1.4
28/02/2020;2000;.2;63.7;24.8;93;1.5
28/02/2020;2100;0;29;24.6;93;1.7
28/02/2020;2200;0;.1;24.8;91;.5
28/02/2020;2300;0;0;24.2;92;1.2
29/02/2020;0;0;0;24;94;1
29/02/2020;100;0;0;23.9;94;.9
29/02/2020;200;0;0;23.6;95;.7
29/02/2020;300;0;0;23.5;95;1.1
29/02/2020;400;.2;0;23.2;96;.9
29/02/2020;500;0;0;23.5;94;1.3
29/02/2020;600;0;0;23.2;96;1.7
29/02/2020;700;0;0;23.4;96;2
29/02/2020;800;0;0;23.2;97;.9
29/02/2020;900;0;3.7;23.3;96;.7
29/02/2020;1000;0;214.5;24;94;1.1
29/02/2020;1100;0;795.2;25.1;88;1.3
29/02/2020;1200;0;1932.6;26.9;80;1
29/02/2020;1300;0;2264.4;29.1;73;1.4
29/02/2020;1400;0;2870.9;29.8;67;1.5
29/02/2020;1500;0;3604.6;30.5;64;1.4
29/02/2020;1600;0;2731.3;31;60;.9
29/02/2020;1700;0;2851.7;31.9;57;1.3
29/02/2020;1800;0;2183.5;32.8;56;1.6
29/02/2020;1900;2;1351.1;28.2;80;2.4
29/02/2020;2000;0;612.3;27.6;77;1.9
29/02/2020;2100;0;186.3;27.3;75;.7
29/02/2020;2200;0;.1;26.3;84;1.4
29/02/2020;2300;2.2;.1;25.3;92;2
01/03/2020;0;0;.4;24.6;92;2.5
01/03/2020;100;.8;.1;23.7;96;1.9
01/03/2020;200;3.4;0;23.5;97;2.1
01/03/2020;300;.2;.3;23.4;95;1.9
01/03/2020;400;.2;0;22.6;96;2.1
01/03/2020;500;.2;0;22.4;97;1.4
01/03/2020;600;0;0;22.2;97;1.6
01/03/2020;700;0;0;22.2;96;.4
01/03/2020;800;0;0;22.4;97;.3
01/03/2020;900;0;5.1;22.4;97;1
01/03/2020;1000;0;177.7;23;96;.7
01/03/2020;1100;0;797.5;25.2;89;1.2
01/03/2020;1200;0;2010;27.5;76;1.2
01/03/2020;1300;0;2131.4;26.6;80;1.4
01/03/2020;1400;0;2312.5;27.9;76;1.5
01/03/2020;1500;0;2727;29;70;1.4
01/03/2020;1600;0;2763;29.4;69;1.9
01/03/2020;1700;0;3389.4;31.7;63;1.1
01/03/2020;1800;0;1456.7;29.8;69;1.9
01/03/2020;1900;0;712.1;29.2;71;1.4
01/03/2020;2000;0;640.6;29;74;1.2
01/03/2020;2100;0;136.8;28;78;1.2
01/03/2020;2200;0;.1;26.5;86;1.4
01/03/2020;2300;0;0;25.9;81;1.3
02/03/2020;0;0;0;25.4;84;2.5
02/03/2020;100;6.8;.4;23.5;96;2.6
02/03/2020;200;10.2;.5;23;97;1.2
02/03/2020;300;2.6;0;22.8;97;1.9
02/03/2020;400;.4;0;23;98;.9
02/03/2020;500;.2;.6;22.9;98;1.4
02/03/2020;600;0;.1;23;97;1.6
02/03/2020;700;0;0;22.8;98;1
02/03/2020;800;0;0;22.9;98;.4
02/03/2020;900;0;5.9;22.8;98;1.3
02/03/2020;1000;0;139.1;23.2;98;.8
02/03/2020;1100;0;688.2;24.2;93;1.3
02/03/2020;1200;0;1121.8;25.8;86;1.9
02/03/2020;1300;0;2073.5;27.2;77;1.2
02/03/2020;1400;0;1941;28.7;74;1.8
02/03/2020;1500;0;3670.8;30.4;68;1.9
02/03/2020;1600;0;2737.3;31.6;62;1.4
02/03/2020;1700;0;3597.7;31.3;60;1.6
02/03/2020;1800;7.6;2486.7;23.7;94;6.6
02/03/2020;1900;2.8;880;26.9;84;1.4
02/03/2020;2000;0;743.5;26.6;87;1.8
02/03/2020;2100;0;130.2;25.9;89;2.4
02/03/2020;2200;2.6;.1;24.2;93;2.5
02/03/2020;2300;2;.1;23.3;94;.7
03/03/2020;0;.2;0;23.5;94;1.9
03/03/2020;100;0;0;23.6;95;.6
03/03/2020;200;0;0;23.5;97;.5
03/03/2020;300;0;0;23.3;96;.4
03/03/2020;400;0;0;23.2;97;.5
03/03/2020;500;0;0;23.1;98;.4
03/03/2020;600;0;0;23;98;.3
03/03/2020;700;0;0;22.9;98;.5
03/03/2020;800;0;0;23.1;98;.9
03/03/2020;900;0;6.9;23.2;97;1
03/03/2020;1000;0;228.7;23.7;94;1.6
03/03/2020;1100;0;1212;25.7;83;1.9
03/03/2020;1200;0;2065.5;27;77;1.4
03/03/2020;1300;0;2514.4;27.6;73;.9
03/03/2020;1400;0;3317.7;29.2;70;2.1
03/03/2020;1500;0;2927;30.9;65;1.5
03/03/2020;1600;0;3367.7;31.8;61;1.1
03/03/2020;1700;0;2078.3;28.8;73;3.7
03/03/2020;1800;11.8;729.7;25.8;87;1.4
03/03/2020;1900;0;908.8;27.2;86;1.3
03/03/2020;2000;0;535.5;27.2;81;.9
03/03/2020;2100;0;106.5;26.3;82;1.9
03/03/2020;2200;0;0;25.4;89;1.4
03/03/2020;2300;0;0;25;88;1.8
04/03/2020;0;0;0;24.5;91;1.5
04/03/2020;100;0;0;24.5;92;1.2
04/03/2020;200;0;0;24.2;93;1
04/03/2020;300;0;0;24.1;93;1
04/03/2020;400;0;0;23.8;95;.6
04/03/2020;500;0;0;23.6;96;1
04/03/2020;600;0;0;23.4;97;.9
04/03/2020;700;0;0;23.6;97;.5
04/03/2020;800;0;0;23.6;96;.4
04/03/2020;900;0;3.8;23.5;97;.7
04/03/2020;1000;0;213;24.3;96;.6
04/03/2020;1100;0;704.3;25.8;90;.9
04/03/2020;1200;0;1310.4;27;85;1
04/03/2020;1300;0;2407.6;28;79;1.4
04/03/2020;1400;0;1542.8;28.8;74;1.3
04/03/2020;1500;0;3896;30.1;71;2.3
04/03/2020;1600;0;3670.3;30.5;65;1.4
04/03/2020;1700;0;3234.2;31.7;60;1.5
04/03/2020;1800;0;2791.2;31.4;59;1.6
04/03/2020;1900;0;1270.8;27.1;84;4.5
04/03/2020;2000;.6;159.5;26.5;83;1.9
04/03/2020;2100;0;22.1;26.1;86;1.2
04/03/2020;2200;0;0;25.1;91;1.6
04/03/2020;2300;4.4;0;24.1;95;1
05/03/2020;0;1.6;0;23.9;96;.8
05/03/2020;100;.2;0;24.1;95;.5
05/03/2020;200;0;0;24.1;96;.9
05/03/2020;300;0;0;23.8;96;.4
05/03/2020;400;0;0;23.5;97;.7
05/03/2020;500;0;0;23.6;98;.4
05/03/2020;600;0;0;23.6;97;.7
05/03/2020;700;0;0;23.7;97;.7
05/03/2020;800;.2;0;23.7;97;.2
05/03/2020;900;0;7.3;23.8;96;.8
05/03/2020;1000;0;188.6;24.2;96;.6
05/03/2020;1100;0;375.3;24.9;93;1.1
05/03/2020;1200;0;1291.8;26.7;82;.7
05/03/2020;1300;0;1656.6;28.8;76;1
05/03/2020;1400;0;2719;28.9;72;1.1
05/03/2020;1500;0;2868.6;30.6;67;1.3
05/03/2020;1600;0;2899.8;30.8;65;2
05/03/2020;1700;0;2089.8;27.8;81;2.3
05/03/2020;1800;.4;863.9;26.2;79;.8
05/03/2020;1900;0;1579.8;29.2;78;1.2
05/03/2020;2000;0;937.8;28.5;78;.6
05/03/2020;2100;0;108.9;27;86;2.9
05/03/2020;2200;0;.2;24.4;89;4.2
05/03/2020;2300;.8;0;23.7;95;2.1
06/03/2020;0;.2;0;23.5;95;1.8
06/03/2020;100;.2;0;23.5;97;1.3
06/03/2020;200;0;0;23.7;95;.8
06/03/2020;300;0;0;23.4;96;.4
06/03/2020;400;0;0;23.4;96;1
06/03/2020;500;0;0;23.1;97;1.5
06/03/2020;600;0;0;23;97;.6
06/03/2020;700;0;0;23;97;.5
06/03/2020;800;0;0;22.6;98;.4
06/03/2020;900;0;4.7;22.7;98;.9
06/03/2020;1000;0;184.5;23.2;98;1.2
06/03/2020;1100;0;388.7;23.8;95;.6
06/03/2020;1200;0;834.4;24.8;90;1.1
06/03/2020;1300;0;1860;28.4;76;1.1
06/03/2020;1400;0;3149.9;29.2;69;1.1
06/03/2020;1500;0;2754.2;29.8;66;1.2
06/03/2020;1600;0;3867.1;31.5;61;1.2
06/03/2020;1700;0;2573;31;62;1.9
06/03/2020;1800;0;1927.7;30.9;62;1.4
06/03/2020;1900;2.4;981.9;26.2;89;1.8
06/03/2020;2000;.4;520;27.3;84;1
06/03/2020;2100;0;234.3;26.6;89;1.1
06/03/2020;2200;0;.7;26.2;90;1.6
06/03/2020;2300;0;0;26;91;1
07/03/2020;0;0;0;25.9;92;1.1
07/03/2020;100;13;0;24.3;97;.9
07/03/2020;200;5.8;.2;23.8;98;2
07/03/2020;300;14.8;.8;23.4;98;2.2
07/03/2020;400;2.4;1;22.2;96;1.1
07/03/2020;500;1.8;0;21.7;97;1.8
07/03/2020;600;2;0;21.8;98;1.4
07/03/2020;700;.2;0;22.1;98;1.7
07/03/2020;800;0;0;22;98;.8
07/03/2020;900;0;4;22.1;98;.8
07/03/2020;1000;0;290.7;22.8;98;.5
07/03/2020;1100;0;832.2;24;91;1.1
07/03/2020;1200;0;1236;25.7;86;.9
07/03/2020;1300;0;2025.7;27.7;80;.9
07/03/2020;1400;0;1642.6;28.1;80;1.2
07/03/2020;1500;0;3104.7;29.1;73;1.1
07/03/2020;1600;0;3846.9;30.2;66;1.1
07/03/2020;1700;0;3326.9;31;61;1.7
07/03/2020;1800;0;1564.7;30.1;67;.9
07/03/2020;1900;0;1226.5;27.8;81;2.8
07/03/2020;2000;0;424.2;25.4;88;2.8
07/03/2020;2100;.4;90.9;24.7;95;1.6
07/03/2020;2200;0;0;24.2;94;.9
07/03/2020;2300;.2;0;24.1;94;.8
08/03/2020;0;0;0;23.9;95;.2
08/03/2020;100;.2;0;23.9;95;.9
08/03/2020;200;0;0;23.8;96;1
08/03/2020;300;0;0;23.5;97;.7
08/03/2020;400;0;0;23.6;97;.9
08/03/2020;500;.2;0;23.6;97;.3
08/03/2020;600;0;0;23.7;97;1
08/03/2020;700;0;0;23.6;97;1.1
08/03/2020;800;0;0;23.2;98;.6
08/03/2020;900;0;5;23.5;98;.7
08/03/2020;1000;0;269.4;24.5;94;1.2
08/03/2020;1100;0;797.2;25.3;87;.8
08/03/2020;1200;0;1835.4;27.7;74;2.2
08/03/2020;1300;0;2162.6;28.9;69;1.6
08/03/2020;1400;0;3692;30.1;64;1.2
08/03/2020;1500;0;3061.1;30.3;63;1.3
08/03/2020;1600;0;3876;32.1;58;1.7
08/03/2020;1700;0;2846.7;32.8;59;1.5
08/03/2020;1800;0;3085.4;32.2;57;1.9
08/03/2020;1900;0;2337.2;32;57;2.4
08/03/2020;2000;0;1327.8;31.3;61;2.6
08/03/2020;2100;0;243.6;29.7;70;1.3
08/03/2020;2200;0;0;28.2;77;1.3
08/03/2020;2300;0;0;27.2;80;1
09/03/2020;0;0;0;26.5;83;.6
09/03/2020;100;0;0;26.2;86;.9
09/03/2020;200;0;0;25.1;91;1.3
09/03/2020;300;0;0;24.3;94;2.3
09/03/2020;400;0;0;24;94;2.1
09/03/2020;500;0;0;23.7;96;1.4
09/03/2020;600;0;0;23.7;96;1.7
09/03/2020;700;0;0;23.8;96;1.5
09/03/2020;800;0;0;23.8;95;1.4
09/03/2020;900;0;6.5;23.9;95;1.3
09/03/2020;1000;0;195.5;24.5;94;1.5
09/03/2020;1100;0;520.4;25.6;89;1.7
09/03/2020;1200;0;1039.9;26.7;85;1.9
09/03/2020;1300;0;2238.8;28.3;80;1.2
09/03/2020;1400;0;2410.2;29.5;71;1.2
09/03/2020;1500;0;2453;29.9;68;1.9
09/03/2020;1600;0;3445.9;31.7;65;1.1
09/03/2020;1700;0;2978.2;32.4;59;2.1
09/03/2020;1800;0;1910.2;32.4;59;2
09/03/2020;1900;1;769.2;26.6;87;2.5
09/03/2020;2000;0;410.5;27.2;85;3.2
09/03/2020;2100;0;122.4;26.1;84;1.7
09/03/2020;2200;0;.2;26.3;81;.8
09/03/2020;2300;0;0;25.3;90;1
10/03/2020;0;0;0;24.7;92;1.9
10/03/2020;100;0;0;24.2;91;1.8
10/03/2020;200;0;0;24;93;1.8
10/03/2020;300;0;0;24;93;1.5
10/03/2020;400;0;0;24.2;94;1
10/03/2020;500;0;0;24.2;93;1.2
10/03/2020;600;0;0;23.7;93;1.2
10/03/2020;700;0;0;23.7;93;1.4
10/03/2020;800;0;0;23.7;93;1.2
10/03/2020;900;0;2.6;23.4;94;.5
10/03/2020;1000;0;157.8;24.2;91;.7
10/03/2020;1100;0;847.7;26.1;83;1.8
10/03/2020;1200;0;1155.1;26.4;81;1.6
10/03/2020;1300;0;1301.6;27.2;81;1.7
10/03/2020;1400;0;2757;28.9;71;2.6
10/03/2020;1500;0;3363.8;29.9;69;1.5
10/03/2020;1600;0;3169.5;30.8;64;1.8
10/03/2020;1700;0;3917.9;33.4;54;.9
10/03/2020;1800;14.8;960.4;24.2;93;3.2
10/03/2020;1900;.8;845.2;27.2;83;1.6
10/03/2020;2000;0;384.5;25.7;88;2.6
10/03/2020;2100;0;96.7;25.3;90;1.2
10/03/2020;2200;8.2;.9;23.9;93;2.2
10/03/2020;2300;1.6;.1;23.3;95;1.4
11/03/2020;0;0;0;23.8;95;1.2
11/03/2020;100;0;0;23.6;97;1.8
11/03/2020;200;0;0;23.4;96;1.3
11/03/2020;300;0;0;23.1;97;1
11/03/2020;400;0;0;23;97;.8
11/03/2020;500;0;0;23.1;95;.8
11/03/2020;600;0;0;23.3;96;1.4
11/03/2020;700;0;.2;23;97;.3
11/03/2020;800;0;0;23;97;.8
11/03/2020;900;0;6.3;22.7;98;.3
11/03/2020;1000;0;246.9;23.7;97;.7
11/03/2020;1100;0;685.1;24.9;91;1.1
11/03/2020;1200;0;1268;25.6;85;1.6
11/03/2020;1300;.2;2471.6;27.9;76;1.1
11/03/2020;1400;0;2320.2;28.3;72;1.5
11/03/2020;1500;0;2787.9;29.6;65;1.8
11/03/2020;1600;0;4105;30.9;59;1.2
11/03/2020;1700;0;3148;31.1;57;2.3
11/03/2020;1800;0;2619.5;32.4;52;1.5
11/03/2020;1900;0;2089.4;31.1;60;1.6
11/03/2020;2000;0;970.3;30.5;61;1.6
11/03/2020;2100;0;292.4;29;68;1
11/03/2020;2200;0;0;28.3;72;1.3
11/03/2020;2300;0;0;26.7;83;1.3
12/03/2020;0;0;0;26.4;82;1.1
12/03/2020;100;0;0;25.8;86;1.5
12/03/2020;200;3.2;0;24.4;93;3.3
12/03/2020;300;9.4;.2;24.2;95;1.5
12/03/2020;400;0;.3;24.1;96;1.2
12/03/2020;500;0;0;23.8;97;.9
12/03/2020;600;0;0;23.5;97;1
12/03/2020;700;0;0;23.4;98;.5
12/03/2020;800;.2;0;23.3;98;1.2
12/03/2020;900;0;5.6;23.6;98;.9
12/03/2020;1000;0;213.4;24.2;95;1
12/03/2020;1100;0;758.6;25.3;89;1.9
12/03/2020;1200;0;1757.6;28.2;76;.8
12/03/2020;1300;0;2693.2;29.6;72;1.4
12/03/2020;1400;0;2626.5;29.8;68;.9
12/03/2020;1500;0;3663.7;30.7;62;1.5
12/03/2020;1600;0;3982.5;31;57;1.5
12/03/2020;1700;0;3433.1;32.5;53;1.5
12/03/2020;1800;0;3050.5;32.8;54;1.4
12/03/2020;1900;0;1817.3;31.8;55;1.6
12/03/2020;2000;0;1227.6;33.5;53;.4
12/03/2020;2100;0;315;30.5;60;1.7
12/03/2020;2200;0;0;28;74;2.6
12/03/2020;2300;5.2;0;25;93;2.8
13/03/2020;0;.2;0;24;95;2.1
13/03/2020;100;0;0;23.7;96;1.6
13/03/2020;200;0;.6;23.8;94;1.1
13/03/2020;300;0;0;23.8;94;.9
13/03/2020;400;0;0;23.7;95;1
13/03/2020;500;0;0;23.6;96;.6
13/03/2020;600;0;0;23.5;95;1
13/03/2020;700;0;.1;23.6;95;1.2
13/03/2020;800;0;.1;23.6;95;1.2
13/03/2020;900;0;.8;23.6;95;1.1
13/03/2020;1000;0;274.6;24.3;93;1.4
13/03/2020;1100;.2;1220;25.5;87;1.5
13/03/2020;1200;0;794.8;26.1;85;2
13/03/2020;1300;0;940.2;27.4;81;2.3
13/03/2020;1400;0;1390.6;27.9;77;2.7
13/03/2020;1500;0;3223.7;28.1;72;4.4
13/03/2020;1600;0;2065.2;28.6;73;1.7
13/03/2020;1700;.4;1184.2;26.2;86;3.8
13/03/2020;1800;12.4;224.9;24;95;1.2
13/03/2020;1900;25;105.1;22.8;97;1.8
13/03/2020;2000;11.6;41.6;23.2;97;1.1
13/03/2020;2100;3.4;11.6;23.6;97;1.9
13/03/2020;2200;1;.4;23.1;96;1.1
13/03/2020;2300;1.2;0;23.2;97;2
14/03/2020;0;.2;0;22.9;97;1.2
14/03/2020;100;.2;0;22.9;98;1.3
14/03/2020;200;0;0;22.8;98;.5
14/03/2020;300;0;0;22.9;98;.8
14/03/2020;400;0;0;22.8;98;.9
14/03/2020;500;0;0;22.8;98;1
14/03/2020;600;0;0;22.7;98;1.2
14/03/2020;700;0;0;22.6;98;1
14/03/2020;800;0;0;22.5;98;1.3
14/03/2020;900;0;9.3;22.4;98;.9
