data;volume;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);variacao_volume
2022-10-06;21.72;900;0.0;54.6;29.5;72.0;1.7;-0.060000000000002274
2022-10-06;21.72;800;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;700;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;600;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;500;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;300;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;200;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;100;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;0;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1000;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;400;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1100;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1200;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1900;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1300;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;2300;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;2200;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;2100;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;2000;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1800;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1700;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1600;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1500;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-06;21.72;1400;0.0;54.6;29.5;72.0;1.7;0.0
2022-10-07;21.66;900;0.0;48.0;27.9;51.0;4.6;-0.05999999999999872
2022-10-07;21.66;800;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;700;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;600;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;500;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;0;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;300;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;200;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;100;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;1000;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;400;0.0;48.0;27.9;51.0;4.6;0.0
2022-10-07;21.66;1100;0.0;124.2;25.2;69.0;2.7;0.0
2022-10-07;21.66;1200;0.0;124.2;25.2;69.0;2.7;0.0
2022-10-07;21.66;1900;0.0;128.9;28.6;57.0;4.4;0.0
2022-10-07;21.66;1300;0.0;199.2;27.6;62.0;3.7;0.0
2022-10-07;21.66;2200;0.0;128.9;28.6;57.0;4.4;0.0
2022-10-07;21.66;2100;0.0;128.9;28.6;57.0;4.4;0.0
2022-10-07;21.66;2000;0.0;128.9;28.6;57.0;4.4;0.0
2022-10-07;21.66;2300;0.0;128.9;28.6;57.0;4.4;0.0
2022-10-07;21.66;1800;0.0;128.9;28.6;57.0;4.4;0.0
2022-10-07;21.66;1700;0.0;218.5;28.6;56.0;5.1;0.0
2022-10-07;21.66;1600;0.0;218.5;28.6;56.0;5.1;0.0
2022-10-07;21.66;1500;0.0;199.2;29.0;56.0;4.9;0.0
2022-10-07;21.66;1400;0.0;258.7;28.7;58.0;3.9;0.0
2022-10-08;21.6;100;0.0;177.8;34.1;32.0;1.8;-0.05999999999999872
2022-10-08;21.6;200;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;300;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;400;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;0;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;500;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;700;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;800;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;900;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;1000;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;600;0.0;177.8;34.1;32.0;1.8;0.0
2022-10-08;21.6;1100;0.0;151.0;24.9;73.0;1.7;0.0
2022-10-08;21.6;1200;0.0;151.0;24.9;73.0;1.7;0.0
2022-10-08;21.6;1900;0.0;120.9;33.7;29.0;1.7;0.0
2022-10-08;21.6;1500;0.0;281.4;32.1;42.0;1.7;0.0
2022-10-08;21.6;1600;0.0;245.4;32.8;39.0;1.7;0.0
2022-10-08;21.6;1700;0.0;174.2;33.8;35.0;1.7;0.0
2022-10-08;21.6;1800;0.0;106.5;34.4;33.0;1.7;0.0
2022-10-08;21.6;1400;0.0;316.0;30.3;48.0;1.7;0.0
2022-10-08;21.6;2000;0.0;56.1;32.4;33.0;1.7;0.0
2022-10-08;21.6;2100;0.0;56.1;32.4;33.0;1.7;0.0
2022-10-08;21.6;2200;0.0;56.1;32.4;33.0;1.7;0.0
2022-10-08;21.6;1300;0.0;300.1;29.5;56.0;1.7;0.0
2022-10-08;21.6;2300;0.0;56.1;32.4;33.0;1.7;0.0
2022-10-09;21.55;0;0.0;0.0;27.7;38.0;1.2;-0.05000000000000071
2022-10-09;21.55;900;0.0;13.2;22.3;76.0;1.5;0.0
2022-10-09;21.55;800;0.0;0.0;22.5;73.0;2.0;0.0
2022-10-09;21.55;700;0.0;0.3;23.1;69.0;3.0;0.0
2022-10-09;21.55;500;0.0;0.0;24.4;63.0;1.3;0.0
2022-10-09;21.55;1100;0.0;984.1;26.4;63.0;3.1;0.0
2022-10-09;21.55;400;0.0;0.0;25.8;48.0;1.1;0.0
2022-10-09;21.55;300;0.0;0.2;26.7;40.0;3.0;0.0
2022-10-09;21.55;200;0.0;0.0;26.9;40.0;0.9;0.0
2022-10-09;21.55;100;0.0;0.2;27.7;38.0;1.2;0.0
2022-10-09;21.55;1000;0.0;202.2;23.8;73.0;1.9;0.0
2022-10-09;21.55;600;0.0;0.0;23.7;66.0;1.7;0.0
2022-10-09;21.55;1200;0.0;2357.7;28.2;55.0;3.6;0.0
2022-10-09;21.55;1300;0.0;2907.1;29.8;48.0;3.0;0.0
2022-10-09;21.55;2200;0.0;0.0;30.7;31.0;1.1;0.0
2022-10-09;21.55;2100;0.0;59.6;32.4;29.0;0.5;0.0
2022-10-09;21.55;2000;0.0;598.4;34.8;26.0;0.9;0.0
2022-10-09;21.55;2300;0.0;0.0;29.5;34.0;1.0;0.0
2022-10-09;21.55;1900;0.0;1570.6;34.8;25.0;0.7;0.0
2022-10-09;21.55;1700;0.0;3373.5;34.4;29.0;2.6;0.0
2022-10-09;21.55;1600;0.0;3410.6;35.2;30.0;2.9;0.0
2022-10-09;21.55;1500;0.0;3960.0;32.9;38.0;3.4;0.0
2022-10-09;21.55;1400;0.0;3482.3;31.5;43.0;2.9;0.0
2022-10-09;21.55;1800;0.0;2795.6;36.0;26.0;2.0;0.0
2022-10-10;21.5;100;0.0;0.0;28.8;40.0;2.8;-0.05000000000000071
2022-10-10;21.5;200;0.0;0.0;27.9;50.0;2.7;0.0
2022-10-10;21.5;300;0.0;0.0;26.9;67.0;3.5;0.0
2022-10-10;21.5;400;0.0;0.8;26.4;70.0;3.0;0.0
2022-10-10;21.5;0;0.0;0.0;29.5;36.0;1.9;0.0
2022-10-10;21.5;700;0.0;0.0;25.3;71.0;1.7;0.0
2022-10-10;21.5;800;0.0;0.0;24.8;72.0;2.1;0.0
2022-10-10;21.5;900;0.0;65.8;24.7;74.0;1.7;0.0
2022-10-10;21.5;500;0.0;0.0;25.9;72.0;2.9;0.0
2022-10-10;21.5;1000;0.0;769.8;26.6;67.0;3.6;0.0
2022-10-10;21.5;600;0.0;0.0;25.7;71.0;2.4;0.0
2022-10-10;21.5;1100;0.0;1482.4;28.2;59.0;3.8;0.0
2022-10-10;21.5;1200;0.0;1973.2;30.0;50.0;4.3;0.0
2022-10-10;21.5;1900;0.0;1403.1;35.6;27.0;3.9;0.0
2022-10-10;21.5;1500;0.0;3443.3;34.2;33.0;5.2;0.0
2022-10-10;21.5;1600;0.0;3281.5;35.2;31.0;3.8;0.0
2022-10-10;21.5;1700;0.0;2325.6;34.5;29.0;4.2;0.0
2022-10-10;21.5;1800;0.0;1622.2;36.2;26.0;3.4;0.0
2022-10-10;21.5;1400;0.0;3068.4;33.5;35.0;4.9;0.0
2022-10-10;21.5;2100;0.0;41.3;32.9;32.0;2.0;0.0
2022-10-10;21.5;2200;0.0;0.0;31.1;36.0;1.2;0.0
2022-10-10;21.5;2300;0.0;0.3;30.7;37.0;2.5;0.0
2022-10-10;21.5;1300;0.0;2028.5;32.1;42.0;4.3;0.0
2022-10-10;21.5;2000;0.0;622.3;34.6;27.0;2.7;0.0
2022-10-11;21.5;900;0.0;59.5;22.9;85.0;0.4;0.0
2022-10-11;21.5;0;0.0;0.0;26.2;58.0;0.9;0.0
2022-10-11;21.5;100;0.0;0.2;25.7;60.0;0.9;0.0
2022-10-11;21.5;200;0.0;1.7;25.8;62.0;0.6;0.0
2022-10-11;21.5;1100;0.0;1044.4;25.7;71.0;2.2;0.0
2022-10-11;21.5;400;0.0;0.0;23.7;75.0;0.2;0.0
2022-10-11;21.5;500;0.0;0.0;22.9;79.0;0.6;0.0
2022-10-11;21.5;600;0.0;1.1;23.2;81.0;1.8;0.0
2022-10-11;21.5;700;0.0;0.0;22.6;87.0;1.4;0.0
2022-10-11;21.5;800;0.0;0.8;22.7;89.0;1.2;0.0
2022-10-11;21.5;1000;0.0;387.1;24.0;78.0;1.6;0.0
2022-10-11;21.5;300;0.0;0.0;24.4;70.0;0.3;0.0
2022-10-11;21.5;1200;0.0;1536.3;28.0;63.0;1.7;0.0
2022-10-11;21.5;1400;0.0;2911.0;30.8;52.0;2.4;0.0
2022-10-11;21.5;1500;0.0;2731.8;31.4;47.0;2.9;0.0
2022-10-11;21.5;1600;0.0;2725.6;33.3;41.0;3.5;0.0
2022-10-11;21.5;1700;0.0;3444.7;34.3;37.0;2.5;0.0
2022-10-11;21.5;1800;0.0;2549.0;33.8;35.0;2.7;0.0
2022-10-11;21.5;2300;0.0;0.0;28.2;51.0;1.0;0.0
2022-10-11;21.5;2000;0.0;648.2;33.0;35.0;2.3;0.0
2022-10-11;21.5;2100;0.0;39.6;31.0;39.0;1.1;0.0
2022-10-11;21.5;2200;0.0;0.0;29.7;44.0;0.8;0.0
2022-10-11;21.5;1300;0.0;2614.9;29.7;57.0;1.6;0.0
2022-10-11;21.5;1900;0.0;1580.2;33.8;34.0;2.6;0.0
2022-10-12;21.45;800;0.0;0.2;23.2;78.0;1.1;-0.05000000000000071
2022-10-12;21.45;700;0.0;0.0;23.5;75.0;2.0;0.0
2022-10-12;21.45;600;0.0;0.0;23.8;73.0;1.5;0.0
2022-10-12;21.45;500;0.0;0.0;24.5;70.0;2.0;0.0
2022-10-12;21.45;1100;0.0;812.3;26.3;67.0;3.2;0.0
2022-10-12;21.45;200;0.0;0.1;26.2;66.0;1.2;0.0
2022-10-12;21.45;100;0.0;0.0;26.7;65.0;1.4;0.0
2022-10-12;21.45;0;0.0;0.0;27.2;62.0;2.4;0.0
2022-10-12;21.45;900;0.0;48.7;23.7;78.0;1.5;0.0
2022-10-12;21.45;400;0.0;0.0;24.8;74.0;0.9;0.0
2022-10-12;21.45;1000;0.0;366.2;24.8;75.0;1.5;0.0
2022-10-12;21.45;300;0.0;0.0;25.4;71.0;1.4;0.0
2022-10-12;21.45;1200;0.0;1251.2;27.8;59.0;2.0;0.0
2022-10-12;21.45;1800;0.0;2745.4;35.3;29.0;4.4;0.0
2022-10-12;21.45;1300;0.0;2466.1;30.2;50.0;3.7;0.0
2022-10-12;21.45;2200;0.0;0.0;31.2;39.0;2.3;0.0
2022-10-12;21.45;2100;0.0;84.3;32.3;35.0;2.1;0.0
2022-10-12;21.45;2000;0.0;813.8;33.8;32.0;3.2;0.0
2022-10-12;21.45;2300;0.0;0.0;29.9;43.0;1.6;0.0
2022-10-12;21.45;1700;0.0;3362.2;34.6;32.0;4.9;0.0
2022-10-12;21.45;1600;0.0;3568.4;34.2;36.0;4.1;0.0
2022-10-12;21.45;1500;0.0;3486.8;32.5;42.0;4.0;0.0
2022-10-12;21.45;1400;0.0;3154.4;32.3;45.0;3.3;0.0
2022-10-12;21.45;1900;0.0;1815.4;35.0;31.0;4.0;0.0
2022-11-01;20.55;900;0.0;6.8;24.1;89.0;1.7;-0.8999999999999986
2022-11-01;20.55;800;0.0;0.0;24.2;88.0;1.4;0.0
2022-11-01;20.55;600;0.0;0.0;23.9;88.0;1.7;0.0
2022-11-01;20.55;500;0.0;0.0;24.1;86.0;2.2;0.0
2022-11-01;20.55;1100;0.0;923.6;26.2;79.0;1.3;0.0
2022-11-01;20.55;300;0.0;0.0;25.5;78.0;2.2;0.0
2022-11-01;20.55;200;0.0;0.0;26.3;72.0;2.2;0.0
2022-11-01;20.55;100;0.0;0.0;26.7;70.0;1.5;0.0
2022-11-01;20.55;0;0.0;0.0;27.8;65.0;1.4;0.0
2022-11-01;20.55;1000;0.0;345.4;24.8;87.0;1.7;0.0
2022-11-01;20.55;400;0.0;0.0;24.6;83.0;1.6;0.0
2022-11-01;20.55;700;0.0;0.0;24.0;88.0;1.5;0.0
2022-11-01;20.55;2100;0.0;39.1;24.5;90.0;0.9;0.0
2022-11-01;20.55;1800;0.0;2587.0;32.5;55.0;2.3;0.0
2022-11-01;20.55;1300;0.0;2085.0;28.4;70.0;2.1;0.0
2022-11-01;20.55;2200;0.0;0.2;24.6;88.0;1.5;0.0
2022-11-01;20.55;2000;5.6;11.3;25.0;86.0;2.4;0.0
2022-11-01;20.55;1900;5.8;437.1;24.4;91.0;2.6;0.0
2022-11-01;20.55;2300;0.0;0.0;24.4;87.0;1.6;0.0
2022-11-01;20.55;1700;0.0;3486.8;30.6;63.0;2.5;0.0
2022-11-01;20.55;1600;0.0;4021.9;29.9;63.0;3.3;0.0
2022-11-01;20.55;1500;0.0;1014.3;27.0;80.0;2.2;0.0
2022-11-01;20.55;1400;0.0;1856.5;29.8;64.0;1.9;0.0
2022-11-01;20.55;1200;0.0;1918.3;27.8;71.0;2.0;0.0
2022-11-02;20.5;600;0.0;58.4;31.9;52.0;1.6;-0.05000000000000071
2022-11-02;20.5;900;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;700;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;500;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;800;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;300;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;200;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;100;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;0;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1000;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;400;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1100;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1200;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1900;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1300;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;2300;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;2200;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;2100;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;2000;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1500;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1800;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1600;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1400;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-02;20.5;1700;0.0;58.4;31.9;52.0;1.6;0.0
2022-11-03;20.5;100;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;200;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;300;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;400;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;0;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;500;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;700;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;800;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;900;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1000;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;600;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1100;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1200;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1900;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1500;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1600;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1700;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1800;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1400;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;2000;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;2100;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;2200;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;1300;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-03;20.5;2300;0.0;514.1;30.6;65.0;2.4;0.0
2022-11-04;20.45;200;0.0;54.6;29.5;72.0;1.7;-0.05000000000000071
2022-11-04;20.45;600;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1000;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;900;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;800;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;700;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1100;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;500;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;400;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;300;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;100;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;0;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1400;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;2300;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;2200;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;2100;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;2000;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1900;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1200;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1700;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1600;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1500;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1300;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-04;20.45;1800;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;900;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;700;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;600;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;500;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;400;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;200;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;100;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;0;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1200;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1000;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;300;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1100;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;2300;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1900;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1300;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;2200;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;2100;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;2000;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1800;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1700;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1600;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1500;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;1400;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-05;20.45;800;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;400;0.0;54.6;29.5;72.0;1.7;0.4499999999999993
2022-11-06;20.9;100;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;200;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;300;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;0;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1000;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;700;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;800;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;900;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;500;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;600;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1100;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1200;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1900;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1400;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1500;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1600;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1800;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1700;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;2000;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;2100;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;2200;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;2300;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-06;20.9;1300;0.0;54.6;29.5;72.0;1.7;0.0
2022-11-07;20.9;100;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;600;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;1000;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;900;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;800;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;700;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;300;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;500;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;400;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;200;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;1100;0.0;134.0;23.7;70.0;2.2;0.0
2022-11-07;20.9;0;0.0;128.9;28.6;57.0;4.4;0.0
2022-11-07;20.9;1400;0.0;249.3;29.5;47.0;3.9;0.0
2022-11-07;20.9;1200;0.0;197.3;26.4;60.0;2.9;0.0
2022-11-07;20.9;2300;0.0;85.1;31.6;42.0;3.2;0.0
2022-11-07;20.9;2200;0.0;85.1;31.6;42.0;3.2;0.0
2022-11-07;20.9;2000;0.0;85.1;31.6;42.0;3.2;0.0
2022-11-07;20.9;1900;0.0;85.1;31.6;42.0;3.2;0.0
2022-11-07;20.9;2100;0.0;85.1;31.6;42.0;3.2;0.0
2022-11-07;20.9;1700;0.0;180.4;32.2;40.0;3.0;0.0
2022-11-07;20.9;1600;0.0;212.7;32.4;40.0;3.0;0.0
2022-11-07;20.9;1500;0.0;232.4;30.7;44.0;3.1;0.0
2022-11-07;20.9;1300;0.0;232.9;27.6;55.0;4.0;0.0
2022-11-07;20.9;1800;0.0;134.4;32.7;41.0;1.9;0.0
2022-11-08;20.85;600;0.0;56.1;32.4;33.0;1.7;-0.04999999999999716
2022-11-08;20.85;900;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;800;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;700;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;500;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;1000;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;300;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;200;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;100;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;0;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;400;0.0;56.1;32.4;33.0;1.7;0.0
2022-11-08;20.85;1100;0.0;179.1;25.9;61.0;3.0;0.0
2022-11-08;20.85;1200;0.0;299.6;27.9;54.0;3.2;0.0
2022-11-08;20.85;1900;0.0;99.6;34.8;27.0;1.9;0.0
2022-11-08;20.85;2300;0.0;1.8;28.7;43.0;2.8;0.0
2022-11-08;20.85;2200;0.0;0.2;29.7;39.0;3.0;0.0
2022-11-08;20.85;2100;0.0;8.8;31.5;33.0;1.9;0.0
2022-11-08;20.85;2000;0.8;164.3;33.4;30.0;2.2;0.0
2022-11-08;20.85;1300;0.0;330.0;29.4;48.0;3.6;0.0
2022-11-08;20.85;1800;0.0;125.1;34.5;28.0;2.3;0.0
2022-11-08;20.85;1600;0.0;230.1;33.7;34.0;2.8;0.0
2022-11-08;20.85;1500;0.0;287.4;33.0;35.0;2.8;0.0
2022-11-08;20.85;1400;0.0;330.1;30.6;45.0;3.3;0.0
2022-11-08;20.85;1700;0.0;181.4;35.2;30.0;2.1;0.0
2022-11-09;20.8;100;0.0;0.1;28.0;38.0;0.8;-0.05000000000000071
2022-11-09;20.8;200;0.0;0.0;26.8;41.0;1.5;0.0
2022-11-09;20.8;300;0.0;0.0;25.5;59.0;2.2;0.0
2022-11-09;20.8;400;0.0;0.1;25.3;64.0;1.6;0.0
2022-11-09;20.8;0;0.0;0.2;28.4;36.0;1.1;0.0
